date	link_index	number	content
2016/12/06|10/04/00	58325	333	 11時まで募集します   出）  ミミッキュ＠ゴージャス 5Vc抜け　いじっぱり みちづれ、のろい遺伝  モノズ　　＠ゴージャス 5Va抜け　ひかえめ  ダンバル＠モンボ　　　5Vd抜け　いじっぱり  ゴース　＠ムーンボ　　5Va抜け　おくびょう　ほろびのうた　サイコウェーブ　おどろかす　かなしばり  求）  48BPアイテム   フレコ4356-2868-9170  TN:○ま  よろしくお願いします。 <\br>
2016/12/06|10/08/00	58325	334	 出  ・ベトベター［勇敢、意地っ張り、腕白、生意気］  鈍い、影うち  ・シズクモ［生意気、意地っ張り］  ・ミミッキュ［意地っ張り］  鈍い、道連れ  ・カラナクシ［生意気］  溶ける、ミラーコート、鈍い、欠伸  ・バルチャイ［腕白］  イカサマ  ・アゴジムシ［冷静］  ・コイキング［陽気］  ・アメタマ［図太い］  ・カラカラ［意地っ張り］  アイアンヘッド  ・フカマル［陽気］  逆鱗、アイアンヘッド  ・ガーディ［意地っ張り、図太い］  インファイト、朝の日差し、燃え尽きる、捨て身  ・コソクムシ［意地っ張り］  アクジェ  ・マリル［意地っ張り］  腹太鼓、アクジェ   求  上にない孵化余り(ロコン、ヤドン、ストライク、ダンバルを除く)    1993-7399-7879  シ◯◯ <\br>
2016/12/06|10/11/00	58325	336	 出）夢陽気フカマル　逆鱗アイヘ遺伝  　　 夢腕白ヒドイデ※♀希望の場合言ってください  　　 陽気ミミッキュ　呪い道連れ遺伝  　　 意地ミミッキュ　同上  　　 意地マリル　アクジェ太鼓遺伝  　　 冷静ヒトツキS0Vあり　影打ち道連れ遺伝  　　 夢意地カラカラ  　　 夢臆病ロコン　フル遺伝  　　 控えめポリゴン（両特性）  　　 臆病ゴース　フル遺伝  　　 陽気ダンバル  　　 全て4V以上  　 　ポケルス  求）陽気タツベイinウルボ 4V以上（竜舞遺伝）  　　 しあわせたまご  　　ふしぎなアメ2個（ポケルスの場合1個） <\br>
2016/12/06|10/14/00	58325	337	 出)ダークボールヒトツキ  ウルトラボール逆鱗遺伝夢フカマル  ルアーボールダイブ竜舞遺伝ミニリュウ  ゴジャボ夢特性イーブイ  タイムボールカラカラ孵化余り  ダイブボール濁流金縛り遺伝タッツー  ヘビーボールバレパン遺伝リオル  プレミアボール孵化余りドーブル  ダークボールミミッキュ  レベルボールジャラコ  他図鑑内の進化前全て準備可能ポケルス可能孵化後に準備します   求)オシャボ夢イシツブテ  オシャボ夢マケンカニ  オシャボ夢ナゲツケサル   3153-4572-7596  名前：ア○○   よろしくお願いします <\br>
2016/12/06|10/17/00	58325	339	 >>336  フカマル  ダンバル  カラカラ  ゴース  ポケルスとふしぎなアメ7でお願いします <\br>
2016/12/06|10/20/00	58325	342	 >>339  よろしくお願い致します！  こちらのフレコです。  そちらのフレコ登録後もぐります！  4785-6800-5757　TN：○な○ <\br>
2016/12/06|10/22/00	58325	345	 >>342  フレコ4355-9615-2173です  TNミ○○です  よろしくお願いします！ <\br>
2016/12/06|10/28/00	58325	352	 >>345  すでに潜っているのでタイミング良いときに申請ください！ <\br>
2016/12/06|10/37/00	58325	360	 >>333さんまだいらっしゃいますか？  モノズ欲しいです。BPアイテムの希望を教えてください  5069-3900-6965　TNも〇 <\br>
2016/12/06|10/39/00	58325	362	 >>345  交換ありがとうございました！  すながくれのフカマルがポケルスつきになってます。  念のためそれぞれ個体値の確認お願いしますm(_ _)m  貴重なトリちゃんまで…こちらいただいてしまってもいいのですか？ <\br>
2016/12/06|10/39/00	58325	363	 >>362  努力値振ってるときに出てきた野生産なのでお気になさらず！  ありがとうございました！ <\br>
2016/12/06|10/41/00	58325	364	 >>363  ありがとうございます！  またなにかあればよろしくお願いします。 <\br>
2016/12/06|10/43/00	58325	367	 出)  いじっぱり呪いみちづれ遺伝C抜け5Vミミッキュinモンボ(♂1♀1)  いじっぱり呪いみちづれ遺伝4Vミミッキュinモンボ(♂1♀2)  いじっぱり呪いみちづれ遺伝4Vミミッキュinダクボ(多数)  ようきげきりんアイへアイテ遺伝B抜け5V夢フカマルinウルボ(♂1)  ようきげきりんアイへアイテ遺伝4V夢フカマルinダクボ(♂4)  ようきげきりん遺伝4V夢フカマルinダクボ(♀1)  ようきげきりんアイへアイテ遺伝S抜け5Vフカマルinウルボ(♂1)  ようきげきりんアイへアイテ遺伝B抜け5Vフカマルinウルボ(♀1)  ようきげきりんアイへアイテ遺伝5Vフカマルinダクボ(♂3♀4)  ようきC抜け5Vダンバルinウルボ(1)  いじっぱりC抜け5Vダンバルinハイボ(1)  いじっぱり影うち道づれ遺伝4Vヒトツキinダクボ(多数)  いじっぱり影うち道づれ遺伝S抜け5Vヒトツキinダクボ(♀5)  ひかえめムンフォ遺伝S抜け5V夢ロコンinモンボ(♀1)  おくびょうムンフォ催眠フリドラアンコ遺伝4V夢ロコンinダクボ(多数)  おくびょうムンフォ催眠フリドラアンコ遺伝4V夢ロコンinラブボ(♂3♀1)  ようき6Vコイキングinダクボ(♀1)  ようきC抜け5Vコイキングinダクボ(♂4♀5)  求)  同程度孵化余り  銀冠、飴  4Vメタモン(HABS/HACD/HABD以外)  ギャラドスナイト、ゲンガナイト、メタグロスナイト   ()内在庫 <\br>
2016/12/06|10/44/00	58325	368	 >>360  まだおりますよ  お手数おかけして申し訳ないのですが、パワーリスト、パワーレンズ、パワーアンクルの3つお願いできますか？  よろしくお願いします！ <\br>
2016/12/06|10/45/00	58325	369	 >>368  了解です。準備出来次第潜りますね <\br>
2016/12/06|10/46/00	58325	371	 >>367  ようきげきりんアイへアイテ遺伝B抜け5Vフカマルinウルボ  と  理想Ｃ抜け５Ｖ竜舞陽気タツベイダイボ  でどうですか <\br>
2016/12/06|10/48/00	58325	374	 >>367  ようきコイキング(C抜け5V)、フカマル(ウルボB抜け)  をそれぞれ銀の王冠1でお願いできますか？ <\br>
2016/12/06|10/49/00	58325	376	 出)ダークボールヒトツキ  ウルトラボール逆鱗遺伝夢フカマル  ルアーボールダイブ竜舞遺伝ミニリュウ  ゴジャボ夢特性イーブイ  タイムボールカラカラ孵化余り  ダイブボール濁流金縛り遺伝タッツー  ヘビーボールバレパン遺伝リオル  プレミアボール孵化余りドーブル  ダークボール道連れ遺伝ミミッキュ  レベルボールジャラコ  他図鑑内の進化前全て準備可能ポケルス可能孵化後に準備します   求)オシャボ夢イシツブテ  オシャボ夢マケンカニ  オシャボ夢ナゲツケサル   3153-4572-7596  名前：ア○○   よろしくお願いします <\br>
2016/12/06|10/51/00	58325	377	 >>367  すみません  ミミッキュも欲しいので   いじっぱり呪いみちづれ遺伝C抜け5Vミミッキュinモンボ♀  ようきげきりんアイへアイテ遺伝B抜け5Vフカマルinウルボ♀  と  理想Ｃ抜け５Ｖ竜舞陽気タツベイダイボ（♀♂どっちでも）  理想Ｃ抜け５Ｖ避雷針勇敢カラカラ（♀）   でいかがでしょう <\br>
2016/12/06|10/53/00	58325	380	 >>377  すいません、タツベイカラカラとも既に持ってまして他になにかありませんか？   >>374  フカマルは夢ですか？普通のですか？ <\br>
2016/12/06|10/54/00	58325	382	 >>380  そうすると同程度のものはありませんね>>290になります  銀冠換算でお値段いくらですか？ <\br>
2016/12/06|10/56/00	58325	384	 >>368  交換ありがとうございました <\br>
2016/12/06|10/56/00	58325	385	 >>369  交換ありがとうございました  持っていなかった夢特性まで本当に有難うございます <\br>
2016/12/06|11/00/00	58325	390	 >>382  銀冠のレートよくわからないんですが3つか4つでどうでしょう <\br>
2016/12/06|11/04/00	58325	394	 >>380  夢でお願いします <\br>
2016/12/06|11/05/00	58325	395	 >>390  ７つしか持ってなかったので３つでお願い致します  今から潜ります <\br>
2016/12/06|11/07/00	58325	399	 >>395  okです、潜りました   >>394  今の方が終わったらお願いします、またレスします  4398-9874-4447 ミ○○ <\br>
2016/12/06|11/12/00	58325	404	 >>399  了解です <\br>
2016/12/06|11/14/00	58325	408	 >>399  交換ありがとうございました！！ <\br>
2016/12/06|11/14/00	58325	409	 >>408  交換ありがとうございました   >>404  終わりました、登録次第潜ります <\br>
2016/12/06|11/22/00	58325	425	 >>404  交換ありがとうございました <\br>
2016/12/06|11/22/00	58325	428	 >>425  こちらこそありがとうございました <\br>
2016/12/06|11/23/00	58325	430	 >>367修正   出)  いじっぱり呪いみちづれ遺伝C抜け5Vミミッキュinモンボ(♂1)  いじっぱり呪いみちづれ遺伝4Vミミッキュinモンボ(♂1♀2)  いじっぱり呪いみちづれ遺伝4Vミミッキュinダクボ(多数)  ようきげきりんアイへアイテ遺伝4V夢フカマルinダクボ(♂4)  ようきげきりん遺伝4V夢フカマルinダクボ(♀1)  ようきげきりんアイへアイテ遺伝S抜け5Vフカマルinウルボ(♂1)  ようきげきりんアイへアイテ遺伝5Vフカマルinダクボ(♂3♀4)  ようきC抜け5Vダンバルinウルボ(1)  いじっぱりC抜け5Vダンバルinハイボ(1)  いじっぱり影うち道づれ遺伝4Vヒトツキinダクボ(多数)  いじっぱり影うち道づれ遺伝S抜け5Vヒトツキinダクボ(♀5)  ひかえめムンフォ遺伝S抜け5V夢ロコンinモンボ(♀1)  おくびょうムンフォ催眠フリドラアンコ遺伝4V夢ロコンinダクボ(多数)  おくびょうムンフォ催眠フリドラアンコ遺伝4V夢ロコンinラブボ(♂3♀1)  ようき6Vコイキングinダクボ(♀1)  ようきC抜け5Vコイキングinダクボ(♂4♀4)  求)  同程度孵化余り  銀冠、飴  4Vメタモン(HABS/HACD/HABD以外)  ギャラドスナイト、ゲンガナイト、メタグロスナイト   ()内在庫 <\br>
2016/12/06|11/24/00	58325	432	 出　  図太いダウンロードトレースポリゴン　４Ｖ  腕白どくしゅベトベター　呪い影撃ちたくわえるのみこむ（ゴジャボ）　Ｓ抜け５Ｖor４Ｖ  意地コソクムシ　アクジェ（クイボ）　Ｃ抜け５Ｖ  求　４Ｖ以上  臆病夢ロコン フリドラムンフォ催眠アンコ  陽気or意地夢フカマル　アイヘ逆鱗  陽気ダンバル  意地っ張り夢ミニリュウ　竜舞  臆病ゴース　滅び金縛り  陽気ミミッキュ 道づれ 呪い  冷静ヒトツキ 影うち道づれ  意地カラカラ  陽気タツベイ　竜舞  夢ヒドイデ  意地シズクモ  意地コイキング  意地シェルダー　ロクブラ  意地マリル　はらだいこアクジェ  控え目アシマリ　  陽気イワンコ　炎牙不意打ち  意地ドロバンコ　インファ   1349-4402-0919　ア○○ <\br>
2016/12/06|11/25/00	58325	434	 出)ダークボールヒトツキ  ウルトラボール逆鱗遺伝夢フカマル  ルアーボールダイブ竜舞遺伝ミニリュウ  ゴジャボ夢特性イーブイ  タイムボールカラカラ孵化余り  ダイブボール濁流金縛り遺伝タッツー  ヘビーボールバレパン遺伝リオル  プレミアボール孵化余りドーブル  ダークボール道連れ遺伝ミミッキュ  レベルボールジャラコ  他図鑑内の進化前全て準備可能ポケルス可能孵化後に準備します   求)オシャボ夢イシツブテ  オシャボ夢マケンカニ  オシャボ夢ナゲツケサル   3153-4572-7596  名前：ア○○   よろしくお願いします <\br>
2016/12/06|11/29/00	58325	442	 >>430  表にありませんが、飴をお出しするのでポケルス付きを交換していただけませんか？ <\br>
2016/12/06|11/31/00	58325	445	 >>442  いいですよ、ポケルス付はなんでもいいですか？  4398-9874-4447 ミ○○ <\br>
2016/12/06|11/34/00	58325	448	 >>445  はい。なんでも構いません   1435-8424-5035  トレーナー名:ア○○○ <\br>
2016/12/06|11/35/00	58325	451	 >>448  潜ってます、そちらから声かけて下さい <\br>
